SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
3, 0.7700, 73, -0.07166164, -0.99493468, -0.05298097, -1.01411319, -0.95415783, -0.22448447, -28.76351929, 17.83104324, -99.94153595, 0.38581672, -0.21906081, -0.74116486, 0.99997169, -0.00335444, 0.00193339, 0.00646135, -0.00153823, 0.00031362, -0.00107939, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.7800, 74, -0.07383352, -0.99552333, -0.05439806, -1.22585106, -1.04117286, -0.22680412, -28.76351929, 17.91873741, -100.49693298, 0.37437925, -0.21734411, -0.75250632, 0.99997139, -0.00325454, 0.00191809, 0.00656056, 0.00061164, -0.00088141, -0.00025857, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.7900, 75, -0.07531960, -0.99728966, -0.05372820, -1.27807188, -1.28394461, -0.21329473, -28.76351929, 17.91873741, -100.49693298, 0.36297876, -0.24796258, -0.76128024, 0.99997061, -0.00315313, 0.00218486, 0.00663647, 0.00186274, 0.00010123, 0.00156235, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.8400, 82, 0.08149222, -0.99706829, -0.01651171, 0.46539983, -0.18304043, -0.11094534, -50.45308304, -16.19409561, -86.58287048, -0.98009729, 2.24015880, 12.97477055, 0.99335164, 0.01070498, -0.01845578, -0.11312480, 0.00028777, 0.00008794, 0.00054244, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.8500, 83, 0.07966669, -0.99509728, -0.01671672, 0.51918262, -0.25360692, -0.05992391, -50.74539566, -16.51563835, -86.37825012, -0.97512168, 2.24071527, 12.97199821, 0.99335486, 0.01066195, -0.01846578, -0.11310002, 0.00204233, -0.00019642, -0.00150571, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.8600, 84, 0.08046150, -0.99634147, -0.01558707, 0.43531701, -0.09978404, -0.01023645, -51.12540054, -16.45717621, -85.73516083, -0.97084963, 2.24079800, 12.97080708, 0.99335641, 0.01062481, -0.01847083, -0.11308901, 0.00130632, 0.00085612, -0.00022921, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.8700, 85, 0.08186878, -0.99537104, -0.01551652, 0.40032059, 0.22767437, 0.01147685, -51.12540054, -16.45717621, -85.73516083, -0.96666849, 2.24071884, 12.97292042, 0.99335474, 0.01058883, -0.01847407, -0.11310665, -0.00014025, 0.00084520, -0.00113983, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8000, 76, -0.07797145, -0.99515128, -0.05339160, -0.97727615, -1.09337354, -0.13946240, -28.55890083, 18.70797920, -100.14615631, 0.35404006, -0.24715750, -0.77292120, 0.99997026, -0.00307495, 0.00217763, 0.00673825, 0.00425641, 0.00048119, -0.00040247, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9200, 88, 0.07332875, -1.00586236, 0.02875623, 0.31755611, -0.03529764, 0.52389473, -42.35603714, 2.98158431, -109.17860413, -2.76565814, -4.94691086, 6.43910503, 0.99725944, 0.02164897, 0.04442993, -0.05505370, 0.00107273, 0.00465809, 0.00910991, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9300, 89, 0.07363283, -1.00500655, 0.02889103, -0.27822876, 0.32259789, 0.59345293, -42.58988571, 2.57234716, -109.93861389, -2.76826692, -4.95290375, 6.44260454, 0.99725521, 0.02166733, 0.04448400, -0.05508177, 0.00067486, 0.00383479, 0.00827221, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9400, 90, 0.07320751, -1.00307667, 0.02533918, -0.45690843, 0.28574508, 0.61075300, -42.61911774, 2.80619693, -109.55860901, -2.77269745, -4.95904589, 6.44602251, 0.99725038, 0.02170149, 0.04454022, -0.05510837, 0.00064280, 0.00050175, 0.00606169, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9500, 91, 0.07572936, -1.00199282, 0.01945499, -0.33139363, 0.28724012, 0.57525933, -42.23910904, 2.42619109, -110.05553436, -2.77585793, -4.96484232, 6.44926119, 0.99724615, 0.02172485, 0.04459279, -0.05513398, -0.00219302, -0.00522430, 0.00498521, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.8800, 86, 0.07880652, -0.99618787, -0.01715496, 0.50852919, 0.58829361, 0.03203729, -50.59923935, -16.36948204, -86.05670929, -0.99243194, 2.23958921, 12.97631836, 0.99334919, 0.01081160, -0.01843853, -0.11314020, 0.00294447, -0.00074183, -0.00045505, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.8900, 87, 0.08417274, -0.99434972, -0.01938959, 0.31086582, 0.35028055, -0.03854683, -50.89155197, -17.12949371, -85.50131226, -0.98904973, 2.24003291, 12.97968388, 0.99334604, 0.01078326, -0.01844539, -0.11316885, -0.00250161, -0.00263782, -0.00205777, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.9000, 88, 0.08238463, -0.99199992, -0.02474255, 0.34649220, -0.20613751, 0.16424321, -50.16077042, -17.24641991, -85.73516083, -0.98576111, 2.23835206, 12.97750282, 0.99334884, 0.01075274, -0.01843428, -0.11314933, -0.00083114, -0.00804285, -0.00448611, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.9100, 89, 0.07825278, -0.99376196, -0.01972224, 0.70315093, -0.79585814, 0.17092741, -51.09616852, -16.19409561, -86.49517822, -0.97941190, 2.23650646, 12.96926880, 0.99335784, 0.01069456, -0.01842531, -0.11307682, 0.00334164, -0.00311820, -0.00290257, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9600, 92, 0.07524209, -1.00549316, 0.01634133, -0.21423501, -0.47595021, 0.56363887, -42.23910904, 2.42619109, -110.05553436, -2.77839828, -4.97034264, 6.44475508, 0.99724579, 0.02174596, 0.04464101, -0.05509249, -0.00128953, -0.00854433, 0.00814142, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9700, 93, 0.07882848, -1.00607789, 0.02550509, -0.99110830, -1.33645785, 0.55522519, -42.26834106, 2.48465347, -109.26629639, -2.73241472, -4.88698721, 6.42764139, 0.99729288, 0.02139392, 0.04389037, -0.05498052, -0.00433401, 0.00043941, 0.00991408, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.9200, 90, 0.08676608, -1.00094032, -0.00870952, 0.57760000, -1.14132714, 0.25559771, -51.09616852, -16.19409561, -86.49517822, -0.97458094, 2.23375750, 12.95765495, 0.99337023, 0.01064811, -0.01840733, -0.11297521, -0.00490143, 0.00779369, 0.00463561, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9800, 94, 0.08864395, -1.00589585, 0.02955554, -1.27146780, -1.89592564, 0.72708511, -41.91756821, 2.48465347, -109.35398865, -2.74661803, -4.89367437, 6.41071129, 0.99729592, 0.02152070, 0.04395220, -0.05482621, -0.01295947, 0.00398960, 0.01147120, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9900, 95, 0.09049618, -1.01064706, 0.02622301, -0.64679354, -1.83669782, 0.94940054, -42.23910904, 2.51388478, -109.58783722, -2.75454974, -4.90264988, 6.39332008, 0.99729961, 0.02159196, 0.04403082, -0.05466975, -0.01421740, 0.00051188, 0.01622609, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0000, 96, 0.08751728, -1.01548290, 0.02759564, 0.24574815, -1.54811347, 0.78024697, -42.41449738, 2.77696586, -109.41245270, -2.75328660, -4.91007757, 6.37740517, 0.99730468, 0.02158341, 0.04409185, -0.05453002, -0.01063517, 0.00155834, 0.02062643, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0100, 97, 0.08004272, -1.01287067, 0.02859775, 0.35433683, -1.49443591, 0.45272693, -42.06372452, 2.68927217, -109.09090424, -2.75088215, -4.91424894, 6.36192513, 0.99731100, 0.02156639, 0.04412410, -0.05439525, -0.00375201, 0.00270706, 0.01694418, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8100, 77, -0.07986260, -0.99515021, -0.05369031, -0.56934255, -0.40300313, -0.11442450, -29.02659988, 17.91873741, -100.05846405, 0.34866372, -0.24622774, -0.77740443, 0.99997008, -0.00302800, 0.00216932, 0.00677749, 0.00615534, 0.00030767, -0.00025505, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8200, 78, -0.08143979, -0.99399245, -0.05232657, -0.56865478, 0.09687453, -0.19849995, -28.50043869, 18.21105003, -99.73691559, 0.34293240, -0.24418725, -0.77693850, 0.99997032, -0.00297812, 0.00215116, 0.00677359, 0.00784251, 0.00168642, -0.00138103, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8300, 79, -0.07580421, -0.99723637, -0.05327345, -0.67553306, 0.18371047, -0.24987258, -28.99736977, 18.03566170, -100.49693298, 0.33607671, -0.24158788, -0.77571392, 0.99997067, -0.00291847, 0.00212805, 0.00676310, 0.00203446, 0.00103923, 0.00151396, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.9300, 91, 0.09027329, -1.00815356, -0.01059338, 0.54202473, -1.12451208, 0.29113445, -50.68693161, -16.57410049, -86.26132965, -0.91594535, 2.30220103, 12.94775867, 0.99337304, 0.01020545, -0.01905936, -0.11288340, -0.00783691, 0.00558587, 0.01199600, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.9400, 92, 0.08873715, -1.00774372, -0.01300657, 0.64930868, -1.31660593, 0.35762468, -50.71616364, -17.07103157, -86.37825012, -0.91056520, 2.29841805, 12.93437481, 0.99338734, 0.01015287, -0.01903305, -0.11276630, -0.00544396, 0.00237321, 0.01154125, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.9500, 93, 0.08436081, -1.00097668, -0.01385488, 0.38237450, -0.76368105, 0.41944996, -50.39462280, -16.51563835, -85.99824524, -0.90737140, 2.29410481, 12.92663479, 0.99339604, 0.01011967, -0.01899949, -0.11269845, -0.00143313, 0.00146264, 0.00458888, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.9600, 94, 0.08078460, -0.99596393, -0.01212636, 0.40167737, -0.26546958, 0.49502262, -50.39462280, -16.51563835, -85.99824524, -0.90358651, 2.28911066, 12.92388630, 0.99340004, 0.01008151, -0.01896016, -0.11267376, 0.00184899, 0.00313441, -0.00057525, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.9700, 95, 0.08484840, -0.99170494, -0.00764886, 0.22421886, -0.02663497, 0.69200265, -50.65770340, -16.80795097, -85.85208893, -0.90136600, 2.28218794, 12.92363071, 0.99340171, 0.01005543, -0.01890234, -0.11267084, -0.00250469, 0.00757135, -0.00465942, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8400, 80, -0.07229941, -0.99976492, -0.05373251, -0.65768886, 0.09712394, -0.25107878, -28.99736977, 18.03566170, -100.49693298, 0.34375584, -0.21045135, -0.77910626, 0.99997079, -0.00298727, 0.00185688, 0.00679338, -0.00147127, 0.00079225, 0.00381478, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8500, 81, -0.06950248, -0.99911332, -0.05455547, -0.64241034, -0.16104460, -0.46347120, -28.61736298, 18.35720444, -100.20462036, 0.33749259, -0.20590749, -0.78140694, 0.99997085, -0.00293285, 0.00181691, 0.00681367, -0.00377966, -0.00014491, 0.00302002, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8600, 82, -0.06653402, -0.99566817, -0.05184117, -0.39593574, -0.48890859, -0.57148230, -28.67582512, 17.59719276, -100.05846405, 0.33391812, -0.20046468, -0.78686589, 0.99997067, -0.00290189, 0.00176934, 0.00686151, -0.00640278, 0.00245033, -0.00078086, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8700, 83, -0.06354880, -0.99237442, -0.05124453, -0.06019302, -1.04209459, -0.64765686, -28.41274452, 17.59719276, -99.88307190, 0.33410832, -0.19456571, -0.79764462, 0.99997020, -0.00290375, 0.00171815, 0.00695571, -0.00904856, 0.00285967, -0.00430422, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8800, 84, -0.06038965, -0.99059922, -0.05234133, -0.13092838, -1.45744777, -0.72373456, -28.70505714, 17.97719955, -100.08769226, 0.33388698, -0.18813977, -0.81264877, 0.99996936, -0.00290199, 0.00166244, 0.00708681, -0.01196925, 0.00164971, -0.00622569, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0200, 98, 0.07104976, -1.00577760, 0.02908015, 0.24496713, -1.14780736, 0.01653112, -42.06372452, 2.68927217, -109.09090424, -2.70915198, -5.00900745, 6.35007620, 0.99728978, 0.02116117, 0.04492670, -0.05428671, 0.00357008, 0.00349816, 0.00859308, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0300, 99, 0.05998956, -1.00234497, 0.02856122, 0.31519356, -0.90345669, -0.28639668, -42.53142166, 3.09850907, -109.44168091, -2.70662165, -5.00593138, 6.34069157, 0.99729580, 0.02114434, 0.04489700, -0.05420673, 0.01273688, 0.00266198, 0.00349502, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0400, 100, 0.05336609, -0.99802250, 0.02813644, 0.38285595, -0.52024674, -0.44581866, -42.53142166, 2.95235300, -109.44168091, -2.70312428, -5.00136852, 6.33503914, 0.99730080, 0.02111836, 0.04485460, -0.05415993, 0.01865534, 0.00250044, -0.00185317, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.9800, 96, 0.08454609, -0.98998171, -0.00822718, 0.26137179, 0.21060462, 0.86917311, -50.65770340, -16.60333252, -86.20286560, -0.80604136, 2.26817942, 12.93629265, 0.99339986, 0.00921740, -0.01887360, -0.11276428, -0.00244153, 0.00653790, -0.00640774, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.8900, 85, -0.06073271, -0.99200016, -0.05385229, -0.07664943, -1.83875084, -0.69439471, -28.44197655, 18.21105003, -100.35077667, 0.32902172, -0.06210603, -0.84790516, 0.99996847, -0.00286716, 0.00056321, 0.00739771, -0.01110101, 0.00025894, -0.00471765, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0500, 101, 0.04455404, -0.99791354, 0.03033973, 0.34192297, -0.01661335, -0.66918737, -42.18064880, 2.48465347, -109.52937317, -2.69964099, -4.99469900, 6.33449459, 0.99730420, 0.02109152, 0.04479482, -0.05415807, 0.02746560, 0.00464089, -0.00321496, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.9900, 97, 0.07455689, -0.98955446, -0.00430300, 0.22517155, 0.05617411, 0.85026616, -50.54077530, -16.86641312, -86.11517334, -0.80375236, 2.25968528, 12.93687344, 0.99340093, 0.00918931, -0.01880217, -0.11276858, 0.00730003, 0.00921270, -0.00728685, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 1.0000, 98, 0.06118755, -0.99033707, -0.00438685, 0.26001546, 0.05997258, 0.65768230, -51.06694031, -15.81408882, -86.26132965, -0.80108911, 2.25311756, 12.93745136, 0.99340177, 0.00915987, -0.01874780, -0.11277288, 0.02056308, 0.00908578, -0.00708224, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0600, 102, 0.04090736, -0.99950367, 0.03178547, -0.40023807, 0.65247446, -0.74277437, -42.38526535, 3.09850907, -109.88014984, -2.70310211, -4.98741674, 6.34178114, 0.99730277, 0.02112238, 0.04473441, -0.05422178, 0.03146075, 0.00597328, -0.00213603, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0700, 103, 0.04309605, -0.99355286, 0.02615048, -0.89816707, 1.67163658, -0.45939010, -42.38526535, 3.09850907, -109.88014984, -2.72282529, -5.28736448, 6.37502289, 0.99716967, 0.02113291, 0.04735989, -0.05443483, 0.02706942, 0.00095863, -0.00793363, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 1.0100, 99, 0.04673491, -0.99047953, -0.00172826, -0.06093692, 1.13688147, 0.42914587, -51.06694031, -15.81408882, -86.26132965, -0.80077010, 2.24897838, 12.94890022, 0.99339122, 0.00915491, -0.01871132, -0.11287190, 0.03491836, 0.01171415, -0.00756039, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0800, 104, 0.04570822, -0.99630409, 0.02057621, -0.12964892, 3.05307364, -0.13770916, -42.76527405, 2.74773455, -109.67552948, -2.72206998, -5.28676748, 6.40552759, 0.99715549, 0.02111402, 0.04735997, -0.05470072, 0.02092606, -0.00462092, -0.00484698, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 1.0200, 100, 0.05204069, -0.98907530, -0.00354501, -0.25574091, 2.55663276, 0.23824446, -51.24232483, -16.10640144, -86.14440155, -0.80121863, 2.24694133, 12.97460938, 0.99336618, 0.00916099, -0.01869116, -0.11309476, 0.02951032, 0.00990625, -0.00873914, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9000, 86, -0.06445412, -0.99914420, -0.05604807, 0.09732614, -2.09648466, -0.92339963, -28.44197655, 18.21105003, -100.35077667, 0.33150518, -0.05403209, -0.86922485, 0.99996698, -0.00288926, 0.00049345, 0.00758395, -0.00619753, -0.00146533, 0.00278300, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9100, 87, -0.07545815, -1.00696838, -0.05378139, 0.09535988, -2.32031465, -1.10059404, -28.64659500, 17.74334908, -100.78924561, 0.33411697, -0.04430868, -0.89286184, 0.99996531, -0.00291261, 0.00040937, 0.00779045, 0.00440574, 0.00121990, 0.01120206, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9200, 88, -0.08518809, -1.01529586, -0.04785627, -0.22515160, -2.23290753, -1.27467906, -28.93890572, 18.32797432, -99.97076416, 0.33348286, -0.03279830, -0.91595578, 0.99996382, -0.00290780, 0.00030947, 0.00799227, 0.01374925, 0.00761469, 0.01981362, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0900, 105, 0.04737892, -0.99864846, 0.01979304, -0.20980214, 3.62536693, 0.09149740, -42.47296143, 2.83542824, -109.41245270, -2.72176170, -5.28860617, 6.44177818, 0.99713749, 0.02109544, 0.04738249, -0.05501587, 0.01962133, -0.00559278, -0.00232855, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1000, 106, 0.05275698, -1.00011981, 0.01828182, -0.82573354, 4.10455656, 0.28675151, -41.82987213, 2.63080978, -109.99707794, -2.72730327, -5.29246902, 6.48371029, 0.99711472, 0.02112438, 0.04742649, -0.05537757, 0.01447441, -0.00715371, -0.00012580, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 1.0300, 101, 0.06020118, -0.98870039, -0.02018261, -0.38080332, 2.92238736, 0.12155955, -50.95001221, -16.25255775, -85.99824524, -0.94380993, 2.03560328, 13.01346111, 0.99335158, 0.01019470, -0.01671485, -0.11344354, 0.02039960, -0.00609575, -0.00879905, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9300, 89, -0.09115916, -1.01742399, -0.04351643, -0.98762441, -1.47124529, -1.37129533, -28.61736298, 18.47413063, -100.73078156, 0.32471272, -0.01990703, -0.93204314, 0.99996287, -0.00283214, 0.00019676, 0.00813299, 0.01979410, 0.01217840, 0.02208564, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9400, 90, -0.09398634, -1.01291502, -0.04614603, -1.58779883, -0.10557307, -1.12781024, -28.85121346, 17.94796753, -100.64308929, 0.39791602, -0.27742255, -0.89381945, 0.99996078, -0.00345347, 0.00244796, 0.00779149, 0.02195468, 0.00912665, 0.01795420, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9500, 91, -0.09763448, -1.00225985, -0.04714476, -1.51356184, 1.19026124, -0.65611792, -28.85121346, 17.94796753, -100.64308929, 0.38199165, -0.27021649, -0.88336384, 0.99996209, -0.00331521, 0.00238369, 0.00770080, 0.02296748, 0.00660766, 0.00767131, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9600, 92, -0.10118864, -0.98940396, -0.05189668, -1.36558008, 2.51907992, 0.04241991, -28.96813774, 17.86027527, -100.70154572, 0.36649567, -0.26928186, -0.85918856, 0.99996406, -0.00318055, 0.00237383, 0.00749019, 0.02744436, 0.00136251, -0.00459958, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9700, 93, -0.10364304, -0.97929633, -0.05683036, -1.00600743, 4.00420952, 0.74431080, -28.82198143, 16.86641312, -100.14615631, 0.35345715, -0.27454799, -0.81960195, 0.99996686, -0.00306727, 0.00241787, 0.00714487, 0.03052027, -0.00393372, -0.01419863, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9800, 94, -0.10055589, -0.97293961, -0.06322467, -0.73136038, 5.27963018, 1.65127563, -28.55890083, 17.12949371, -100.29231262, 0.34218124, -0.28816795, -0.76661849, 0.99997008, -0.00296919, 0.00253465, 0.00668240, 0.02767413, -0.01049230, -0.02035857, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1100, 107, 0.06272242, -1.00633645, 0.01675540, -1.56356490, 4.33910227, 0.42205006, -42.29757309, 1.34463608, -109.50014496, -2.74008250, -5.29768276, 6.52911186, 0.99708843, 0.02121414, 0.04748644, -0.05576614, 0.00552192, -0.00895512, 0.00748577, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 1.0400, 102, 0.06859818, -0.99089491, -0.02400719, -0.31139427, 2.35703301, -0.07810339, -49.80999756, -16.45717621, -86.84594727, -0.94506788, 2.03676248, 13.03714752, 0.99332780, 0.01021020, -0.01672155, -0.11364910, 0.00935482, -0.00804255, -0.00632372, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.9900, 95, -0.09148681, -0.96969450, -0.07347099, -0.63359374, 6.22612000, 2.48294067, -29.23121834, 18.44489861, -100.61385345, 0.06843022, -0.44149518, -0.66542721, 0.99997562, -0.00057478, 0.00385616, 0.00580457, 0.01791046, -0.01956992, -0.02360323, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0000, 96, -0.07819748, -0.96973151, -0.08212004, -0.36108944, 6.32613945, 3.04204893, -28.61736298, 16.80795097, -100.64308929, 0.05981930, -0.46811351, -0.60087872, 0.99997783, -0.00050059, 0.00408773, 0.00524145, 0.00244818, -0.02459344, -0.02396713, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0100, 97, -0.06664607, -0.97405583, -0.08725306, 0.03054621, 5.32152557, 3.09848213, -28.61736298, 16.80795097, -100.64308929, 0.05582658, -0.49589399, -0.54603237, 0.99997914, -0.00046655, 0.00432975, 0.00476286, -0.00987945, -0.02935665, -0.02015067, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1200, 108, 0.07150336, -1.00946832, 0.01396350, -1.66840446, 4.07711983, 0.55160981, -42.29757309, 1.34463608, -109.50014496, -2.89885640, -5.24867058, 6.61387777, 0.99703562, 0.02258560, 0.04715399, -0.05644974, -0.00255119, -0.01108569, 0.01179624, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0200, 98, -0.05836305, -0.98249942, -0.09452448, -0.00881189, 4.23364401, 2.63006139, -28.73428726, 18.38643646, -100.40923309, 0.05229226, -0.51963598, -0.50231081, 0.99998009, -0.00043645, 0.00453662, 0.00438136, -0.01920492, -0.03604154, -0.01187687, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 1.0500, 103, 0.07632560, -0.99988765, -0.02284224, -0.24253421, 1.77669239, -0.38280222, -50.54077530, -16.34025192, -86.29055786, -0.94610500, 2.04087639, 13.05494690, 0.99330938, 0.01022586, -0.01675459, -0.11380377, 0.00207334, -0.00686906, 0.00299382, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 1.0600, 104, 0.08228578, -1.00449193, -0.02408819, -0.01261201, 0.69012022, -0.46799421, -50.54077530, -16.34025192, -86.29055786, -0.94570082, 2.04566455, 13.06177998, 0.99330187, 0.01022810, -0.01679589, -0.11386320, -0.00360624, -0.00811533, 0.00785089, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 1.0700, 105, 0.08495161, -0.99851227, -0.01957867, -0.10416549, 0.07378145, -0.63156772, -49.51768494, -15.98947620, -86.49517822, -0.94668800, 2.05199361, 13.06245804, 0.99330008, 0.01024303, -0.01684971, -0.11386956, -0.00642075, -0.00358913, 0.00199709, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0300, 99, -0.05304656, -0.99482906, -0.09041181, 0.12176012, 2.83840489, 1.63634026, -29.05583191, 17.07103157, -100.96463013, 0.05120981, -0.53428453, -0.47299013, 0.99998051, -0.00042764, 0.00466430, 0.00412548, -0.02566629, -0.03115059, -0.00021315, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0400, 100, -0.05259667, -1.00988364, -0.07167497, -0.08730371, 1.18530416, 0.30682915, -28.76351929, 17.18795586, -100.84770203, 0.04340079, -0.25446516, -0.45889634, 0.99998951, -0.00036985, 0.00222212, 0.00400376, -0.02598159, -0.01151244, 0.01361232, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1300, 109, 0.07396457, -1.00956571, 0.01260956, -1.13582480, 3.11041546, 0.35638094, -41.56679153, 2.07541656, -109.76322937, -2.90814018, -5.25284910, 6.64644146, 0.99701601, 0.02265081, 0.04720135, -0.05672822, -0.00434743, -0.01036070, 0.01223035, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 1.0800, 106, 0.07645781, -0.98669159, -0.01705875, 0.03725416, -0.16359930, -0.88057488, -50.30692673, -16.01870728, -86.20286560, -0.95921344, 1.98074269, 13.06237793, 0.99331045, 0.01028098, -0.01621964, -0.11386678, 0.00134355, -0.00100776, -0.01018123, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 1.0500, 101, -0.05620676, -1.02001941, -0.04833497, -1.92124152, 0.16946393, -0.93408477, -28.47120667, 17.45103836, -100.23384857, 0.02416748, -0.24503358, -0.45909059, 0.99998975, -0.00020233, 0.00213915, 0.00400585, -0.01919310, 0.01267622, 0.02252553, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1400, 110, 0.07335996, -0.99706644, 0.01617889, -0.54827613, 2.14454603, -0.06411219, -42.44372940, 1.72464192, -109.82168579, -2.91219783, -5.25264835, 6.66858816, 0.99700433, 0.02267710, 0.04720599, -0.05691929, -0.00571938, -0.00578583, 0.00009093, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 1.0900, 107, 0.06832437, -0.98245537, -0.01059612, 0.35844126, -0.40637353, -0.95680791, -50.71616364, -15.90178299, -86.14440155, -0.95596522, 1.99024117, 13.05801105, 0.99331361, 0.01026161, -0.01630559, -0.11382900, 0.00840574, 0.00558476, -0.01478700, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1500, 111, 0.06415404, -0.99005133, 0.01408240, 0.26597479, 1.65047550, -0.46899676, -42.18064880, 2.42619109, -109.76322937, -2.90836930, -5.24835587, 6.68462420, 0.99699879, 0.02263941, 0.04716992, -0.05706144, 0.00228205, -0.00737934, -0.00843566, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1600, 112, 0.05524877, -0.99852759, 0.01489052, 0.09020165, 1.38776886, -0.46001387, -42.18064880, 1.78310430, -109.23706055, -2.90647388, -5.24407911, 6.69833231, 0.99699396, 0.02261950, 0.04713447, -0.05718253, 0.01251013, -0.00725911, -0.00145831, 0.00000000, 0.00000000, 0.00000000, 0.00000000
