SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
5, 0.0800, 8, 0.99607450, 0.25920266, 0.17930637, -14.00481510, 7.69799757, -5.62997055, -20.16954041, 71.61648560, -86.02747345, 3.25218892, 5.60144329, -2.71685767, 0.99808985, -0.02949293, -0.04815701, 0.02505514, 0.08529661, -0.10521614, 0.05001869, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0900, 9, 1.01143277, 0.26619652, 0.18328197, -13.46410847, 6.88944006, -6.58500814, -19.84799767, 71.76264191, -85.76439667, 2.02370667, 4.56194830, -2.64644814, 0.99876928, -0.01855949, -0.03937569, 0.02377331, 0.08240104, -0.09952591, 0.06628901, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1000, 10, 1.02047276, 0.26456606, 0.19901389, -11.96569347, 5.05479527, -6.52513027, -19.90645981, 68.25489807, -85.61824036, 1.97874892, 4.47745132, -2.54051781, 0.99882728, -0.01811540, -0.03866526, 0.02282249, 0.07086757, -0.09836487, 0.07460950, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1100, 11, 0.99783617, 0.24431030, 0.21940187, -9.58323097, 3.70871830, -6.18444204, -19.49722290, 71.73341370, -85.47208405, 1.94966018, 4.40260601, -2.45364523, 0.99887449, -0.01781899, -0.03803217, 0.02204489, 0.06766127, -0.12494916, 0.05006760, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1200, 12, 0.97301400, 0.25274804, 0.22147319, -7.55269814, 3.43172884, -6.25194407, -20.22800255, 71.87957001, -85.26746368, 1.92801023, 4.32902193, -2.38521290, 0.99891543, -0.01759461, -0.03740540, 0.02143090, 0.08216083, -0.12272401, 0.02899371, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1300, 13, 0.97044146, 0.25461173, 0.21137397, -6.13123369, 3.49994612, -6.40862274, -20.22800255, 71.87957001, -85.26746368, 1.90973544, 4.25422001, -2.33034825, 0.99895310, -0.01740453, -0.03676507, 0.02093630, 0.07906362, -0.11247437, 0.02559157, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1400, 14, 0.96380371, 0.25538194, 0.19950485, -3.01985955, 3.51483941, -6.64066124, -20.49108505, 71.67494965, -86.02747345, 0.83238304, 3.33952832, -2.30684185, 0.99934220, -0.00784583, -0.02898591, 0.02033216, 0.07190683, -0.09661190, 0.01743600, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0900, 9, -0.04212883, -0.93325466, -0.00062086, -3.09766603, -13.44922066, -1.23915553, -42.35603714, 1.11078632, -105.11546326, -4.61188936, 5.83938026, -0.34198278, 0.99789488, 0.04003115, -0.05101459, 0.00092864, 0.22623573, 0.01694029, -0.06785006, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0701, 7, 0.13625929, -1.00549603, -0.10785506, 0.27856448, 0.63766360, 38.08917236, -54.80853653, -15.52177715, -83.19204712, 1.96799040, -0.90075594, -1.61164773, 0.99972475, -0.01706035, 0.00810007, 0.01392633, -0.06921685, -0.15257841, 0.01264964, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0801, 8, 0.05664347, -1.02986193, -0.05913090, 2.75081396, 1.02688277, 42.17433548, -54.72084045, -14.35252857, -83.51358795, 0.72029769, -1.46720076, -3.87522697, 0.99932933, -0.00584874, 0.01300833, 0.03372741, 0.00440926, -0.09886049, 0.03112955, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1500, 15, 0.96861416, 0.25628379, 0.18231568, 2.21179271, 3.18391752, -6.94298553, -19.38029861, 71.47032928, -85.23823547, 0.83955812, 3.26346946, -2.32850313, 0.99935710, -0.00790054, -0.02831984, 0.02051841, 0.05175706, -0.06679532, 0.01879536, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1600, 16, 0.97912383, 0.24588546, 0.17964527, 9.05952930, 1.64017892, -6.92674208, -20.16954041, 72.37649536, -85.53054810, 0.87771577, 3.19520783, -2.41099453, 0.99935627, -0.00824129, -0.02771176, 0.02124304, 0.03725301, -0.06940162, 0.02545870, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1000, 10, -0.05595215, -0.92819500, 0.01805960, -1.90134466, -25.36269951, 7.08446217, -42.41449738, 0.93539900, -105.11546326, -4.25794458, 3.10940504, -0.14419645, 0.99894238, 0.03710119, -0.02715932, 0.00024912, 0.22731926, 0.03526669, -0.07389390, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 11, -0.01756428, -0.88579541, 0.01089819, 0.44399297, -30.65735245, 12.68444633, -42.26834106, 0.76001167, -105.55393219, -4.29756832, 2.98012137, -0.44931492, 0.99895507, 0.03737970, -0.02613201, 0.00294194, 0.14870796, 0.02660201, -0.11627706, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1200, 12, 0.05822052, -0.86965090, -0.03735338, 4.08908319, -29.86998749, 15.43615055, -42.32680511, 0.11692487, -105.46623993, -4.29933357, 2.82303309, -0.74947262, 0.99897778, 0.03733677, -0.02486051, 0.00560978, 0.06891107, -0.02018128, -0.12892090, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.2899, 26, 1.02814925, 0.14776558, 0.07659633, 12.01105785, -17.45148659, -4.89252281, -19.87722778, 76.08885956, -65.12715149, -4.89803219, -2.32788444, 5.22946358, 0.99788016, 0.04175123, 0.02222249, -0.04470166, 0.02774894, -0.00578175, 0.03977171, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.2999, 27, 1.04221666, 0.12792879, 0.05213761, 17.49104118, -17.57540703, -3.25119591, -20.16954041, 76.03040314, -65.06869507, -4.70881176, -2.39283824, 5.07142830, 0.99799788, 0.04010839, 0.02265897, -0.04333820, 0.00856773, 0.01746630, 0.05241463, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.3099, 28, 1.05801427, 0.11337039, 0.01393652, 18.34091759, -17.80000305, -3.12875867, -19.81876564, 76.26425171, -65.41946411, -4.51609898, -2.45698333, 4.90478086, 0.99811512, 0.03843839, 0.02308882, -0.04190221, -0.00388556, 0.05368096, 0.06724290, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2400, 17, 0.94903594, 0.29628414, 0.17612579, 14.94481277, -3.48209405, 2.58570337, -19.99415398, 72.63957977, -85.79362488, -0.87192887, 2.28015161, -3.48484468, 0.99931544, 0.00699895, -0.02011829, 0.03024809, 0.08708172, -0.01634975, 0.01039401, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2500, 18, 0.96023399, 0.30580944, 0.19146404, 19.01392365, -3.25021362, 2.36417079, -20.34492874, 72.43495941, -86.84594727, -0.80198830, 2.31302834, -3.66037130, 0.99926633, 0.00634902, -0.02039628, 0.03178885, 0.08326191, -0.02444052, 0.02504832, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2600, 19, 0.97833860, 0.30019692, 0.13619640, 21.25817871, -2.30046916, 1.32420027, -20.31569672, 71.70417786, -86.52440643, -0.72986650, 2.33234310, -3.85827017, 0.99921042, 0.00567921, -0.02055454, 0.03352618, 0.05035005, 0.02158739, 0.03321331, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2700, 20, 1.00127888, 0.29940411, 0.07736349, 22.44554901, -1.97491229, 1.24674094, -20.81262779, 72.17187500, -86.17362976, -0.65710205, 2.34963059, -4.06823111, 0.99914753, 0.00500171, -0.02069319, 0.03536901, 0.01845802, 0.07292040, 0.04683524, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.3199, 29, 1.06771410, 0.14497545, 0.01322838, 18.59577751, -16.98058891, -3.70637083, -19.73107338, 76.70272064, -65.41946411, -4.33166218, -2.52565193, 4.73515844, 0.99822456, 0.03684067, 0.02356495, -0.04043857, 0.02568695, 0.04765934, 0.07886755, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.3299, 30, 1.07940793, 0.13534135, 0.02858044, 16.71039963, -15.65418053, -3.19151878, -20.05261612, 76.35194397, -65.27330780, -3.81543922, -2.52486467, 4.73530722, 0.99838048, 0.03234367, 0.02337572, -0.04054585, 0.01281506, 0.02888180, 0.08946578, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.3399, 31, 1.09655261, 0.09787691, 0.02330891, 13.05673695, -14.07024479, -2.80304050, -19.96492195, 75.09500122, -65.59485626, -3.66480064, -2.57590485, 4.61736012, 0.99845403, 0.03103694, 0.02373515, -0.03953424, -0.02508217, 0.03095952, 0.10356586, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.3499, 32, 1.09627604, 0.07711133, 0.04153708, 10.16791630, -12.94514561, -3.35648131, -19.96492195, 75.09500122, -65.59485626, -3.52905846, -2.62915564, 4.52753448, 0.99851090, 0.02985408, 0.02412888, -0.03876492, -0.04854083, 0.01264489, 0.10162574, 0.00000000, 0.00000000, 0.00000000, 0.00000000
